(ACDFIS,0.0)	(ACDFIQ,1.0)	(ACDFIW,1.0)	(ACDFIR,1.0)	(ACDFHQ,1.41421356237)	(ACDFIZ,1.41421356237)	(ABDFIR,1.41421356237)	(ACDFIV,1.41421356237)	(ACDFQW,1.73205080757)	(ACDFIX,1.73205080757)	(BCDFIR,1.73205080757)	1
(ADG,0.0)	(ADF,1.0)	(CDG,1.0)	(ADV,1.41421356237)	(ABG,1.41421356237)	(CEG,1.41421356237)	(CDW,1.41421356237)	(CDF,1.41421356237)	(CDE,1.41421356237)	(AVW,1.73205080757)	(ABE,1.73205080757)	1
(ACDFIQ,0.0)	(ACDFHQ,1.0)	(ACDFIS,1.0)	(BCDFIQ,1.41421356237)	(ACDFIX,1.41421356237)	(ACDFIR,1.41421356237)	(ACDFIW,1.41421356237)	(ACDFHI,1.73205080757)	(ABDFIR,1.73205080757)	(ACDFIV,1.73205080757)	(ACDFIM,1.73205080757)	11
(ACDFIW,0.0)	(ACDFIS,1.0)	(ACDFIV,1.0)	(ACDFQW,1.41421356237)	(ACDFIR,1.41421356237)	(ACDFIQ,1.41421356237)	(ACDFIN,1.73205080757)	(ACDFIZ,1.73205080757)	(ABDFIR,1.73205080757)	(ACDFHQ,1.73205080757)	(ACDFIM,1.73205080757)	3
(ACDFIV,0.0)	(ACDFIR,1.0)	(ACDFIW,1.0)	(ACDFIS,1.41421356237)	(ABDFIR,1.41421356237)	(ACDFIZ,1.41421356237)	(ACDFIN,1.41421356237)	(ACDFQW,1.73205080757)	(ACDFIQ,1.73205080757)	(ACDFIX,1.73205080757)	(BCDFIR,1.73205080757)	1
(ACDEGHK,0.0)	(BCDEGHK,1.41421356237)	(ACDEFIK,1.41421356237)	(ABDEFIK,1.73205080757)	(BCDEGHJ,1.73205080757)	(BCDEFHK,1.73205080757)	(ACDFGHI,1.73205080757)	(BCDEGJK,1.73205080757)	(BCDEFHI,2.0)	(BCDEFJK,2.0)	(BCDEFHJ,2.0)	1
(ACDFIZ,0.0)	(ACDFIX,1.0)	(ACDFIR,1.0)	(ABDFIR,1.41421356237)	(BCDFIZ,1.41421356237)	(ACDFIS,1.41421356237)	(ACDFIV,1.41421356237)	(ACDFIN,1.41421356237)	(BCDFIX,1.73205080757)	(ACDFIW,1.73205080757)	(BCDFIR,1.73205080757)	2
(ACDFIX,0.0)	(ACDFIZ,1.0)	(ACDFIR,1.41421356237)	(BCDFIX,1.41421356237)	(ACDFIQ,1.41421356237)	(BCDFHX,1.73205080757)	(BCDFI\,1.73205080757)	(BCDFIZ,1.73205080757)	(ACDFHI,1.73205080757)	(ACDFHQ,1.73205080757)	(ACDFIN,1.73205080757)	5
(ABCDFHILMNOQW,0.0)	(ABCDFHILMNOPU,1.41421356237)	(ABCDFHILMNORS,1.73205080757)	(ABCDFGILMNOQW,2.0)	(ABCDFHILMNOR\,2.2360679775)	(ABCDFGILMNOPU,2.44948974278)	(ABCDFHILMNOR$,2.64575131106)	(ABCDFGILMNORV,2.64575131106)	(ABCDFGILMNORS,2.64575131106)	(BCDEFHILMNORS,3.16227766017)	(ABCDFGHIMNORS,3.16227766017)	2
(CIRS,0.0)	(BIRS,1.0)	(AIRS,1.0)	(BIRZ,1.73205080757)	(ACRS,1.73205080757)	(AISZ,2.0)	(AQVW,2.2360679775)	(BQVW,2.2360679775)	(AIQV,2.2360679775)	(ACVW,2.2360679775)	(ACQW,2.44948974278)	1
(BCDGHJ,0.0)	(BCEGHJ,1.0)	(BCDEHJ,1.0)	(BCDFHZ,1.41421356237)	(BCDEHK,1.41421356237)	(BCDEIJ,1.41421356237)	(BCDFHX,1.73205080757)	(BCDFIN,1.73205080757)	(BCDFHR,1.73205080757)	(BCDFHI,1.73205080757)	(BCDFIZ,1.73205080757)	2
(BDGPU,0.0)	(BDFRS,2.0)	(BCDPU,2.2360679775)	(CDFRS,2.2360679775)	(CDEQV,2.2360679775)	(CDEJT,2.44948974278)	(BDFIM,2.44948974278)	(CDFIQ,2.44948974278)	(BDEFG,2.44948974278)	(BCEQW,2.44948974278)	(BCGJQ,2.64575131106)	1
(BRS,0.0)	(ARS,1.41421356237)	(BCW,1.73205080757)	(BCQ,1.73205080757)	(IRS,1.73205080757)	(BQW,1.73205080757)	(AVW,2.0)	(BCV,2.0)	(BCZ,2.0)	(BCG,2.0)	(CQW,2.0)	2
(ABCDEFGI,0.0)	(ABCDEFGK,1.0)	(ABCDEFJK,2.0)	(ABCDEFIK,2.0)	(ABCDEFHK,2.2360679775)	(ABCDEGJK,2.2360679775)	(ABCDEFKT,2.44948974278)	(ABCDEGHK,2.44948974278)	(ABCDEGVW,2.64575131106)	(ABCDEGHJ,2.64575131106)	(ABCDEHJK,2.64575131106)	1
(ABCDEFGK,0.0)	(ABCDEFGI,1.0)	(ABCDEFJK,1.73205080757)	(ABCDEFIK,1.73205080757)	(ABCDEGJK,2.0)	(ABCDEFHK,2.0)	(ABCDEGHK,2.2360679775)	(ABCDEGVW,2.44948974278)	(ABCDEHJK,2.44948974278)	(ABCDEHIK,2.44948974278)	(ABCDEGHJ,2.44948974278)	27
(BCDEFGIKZ,0.0)	(BCDEFGIJZ,1.0)	(BCDEFGIKR,1.0)	(BCDEFGHIZ,1.41421356237)	(BCDEFGIJR,1.41421356237)	(BCDEFGIKV,1.41421356237)	(BCDEFGIJV,1.73205080757)	(BCDEFGIMR,1.73205080757)	(BCDEFGHIJ,1.73205080757)	(BCDEFGIKT,1.73205080757)	(BCDEFGIJK,1.73205080757)	1
(AS[@_-,0.0)	(ABCHY!,3.0)	(ABCDFM,3.16227766017)	(ABCDGI,3.16227766017)	(ABCD[@,3.31662479036)	(ABCDGH,3.31662479036)	(ABCDFI,3.31662479036)	(ABCDEI,3.31662479036)	(ABCDEH,3.46410161514)	(ABCDGQ,3.46410161514)	(ABCDEK,3.46410161514)	1
(BILMNORS,0.0)	(BCDEFKRS,2.44948974278)	(BCDEFGRS,2.44948974278)	(BCDEFIRS,2.64575131106)	(BCDEFJRS,2.64575131106)	(BCDEFIRV,3.0)	(BCDFHMRS,3.0)	(BCDFIMRS,3.16227766017)	(BCDEFIVZ,3.16227766017)	(BCDEFGHR,3.16227766017)	(BCDEFGJK,3.16227766017)	6
(BCDEFGIKV,0.0)	(BCDEFGIJV,1.0)	(BCDEFGIKT,1.0)	(BCDEFGIKR,1.0)	(BCDEFGIMV,1.41421356237)	(BCDEFGIKZ,1.41421356237)	(BCDEFGIJR,1.41421356237)	(BCDEFGIJT,1.41421356237)	(BCDEFGIMR,1.73205080757)	(BCDEFGHJT,1.73205080757)	(BCDEFGIJZ,1.73205080757)	1
(ACDEFIKLMNO$,0.0)	(BCDEFIKLMNOV,2.44948974278)	(BCDEFGILMNO$,2.44948974278)	(ABCDFHILMNO$,2.64575131106)	(BCDEFIJLMNOV,2.64575131106)	(BCDEFIKLMNOR,2.64575131106)	(BCDEFIJLMNOR,2.82842712475)	(BCDEFIJLMNOQ,2.82842712475)	(BCDEFIJLMNOZ,3.0)	(ABCDFGILMNO$,3.0)	(BCDEFGILMNOT,3.0)	1
(BDEFG,0.0)	(CDEFG,1.0)	(BDEFK,1.41421356237)	(CDEFK,1.73205080757)	(BDEFI,1.73205080757)	(CDEGK,2.0)	(CDEFI,2.0)	(BCDFG,2.0)	(CDEFJ,2.0)	(CDEFH,2.2360679775)	(CDEGJ,2.2360679775)	1
(BCDEI,0.0)	(BCDEH,1.0)	(BCDEK,1.0)	(BCDFI,1.41421356237)	(ACDEI,1.41421356237)	(BCDEQ,1.41421356237)	(BCDEJ,1.41421356237)	(BCDGH,1.41421356237)	(BCDGJ,1.73205080757)	(BCDEG,1.73205080757)	(BCDGQ,1.73205080757)	9
(BCDEHK,0.0)	(BCDEJK,1.0)	(BCDEHI,1.0)	(BCDEHJ,1.0)	(BCDEIJ,1.41421356237)	(BCDGHJ,1.41421356237)	(ACDEHK,1.41421356237)	(BCDEHX,1.73205080757)	(BCDFHI,1.73205080757)	(ACDEJK,1.73205080757)	(ACDEIK,1.73205080757)	23
(BCDG,0.0)	(BCDF,1.0)	(BCEG,1.0)	(BCDE,1.0)	(BCDW,1.0)	(BCDV,1.41421356237)	(BCEW,1.41421356237)	(ACDG,1.41421356237)	(BCDI,1.73205080757)	(BCEV,1.73205080757)	(ACDE,1.73205080757)	94
(BCDEJ,0.0)	(BCDEH,1.0)	(BCDEK,1.0)	(BCDGJ,1.0)	(BCDGH,1.41421356237)	(BCEGJ,1.41421356237)	(BCDEF,1.41421356237)	(BCDEI,1.41421356237)	(ACDEJ,1.41421356237)	(ACDEK,1.73205080757)	(BCDEG,1.73205080757)	1050
(BCDEFGIMNO,0.0)	(BCDEFGHMNO,1.0)	(BCDEFGKMNO,1.0)	(BCDEFJKMNO,2.0)	(BCDEFGIMNR,2.0)	(BCDEFIKMNO,2.0)	(BCDEFGHIJK,2.0)	(BCDEFILMNO,2.2360679775)	(BCDEFIJMNO,2.2360679775)	(BCDEFGIKMN,2.2360679775)	(BCDEFGHIKM,2.2360679775)	2
(ABCDFHIM$,0.0)	(ABCDFHIMN,2.0)	(ABCDFGIM$,2.0)	(ABCDFHIMX,2.2360679775)	(ABCDFHIMR,2.2360679775)	(ABCDFHIN\,2.44948974278)	(ABCDFHIQ#,2.44948974278)	(ABCDFILM\,2.64575131106)	(ABCDFIQX&,2.64575131106)	(ABCDFILMN,2.64575131106)	(ABCDFHIX\,2.64575131106)	1
(BCDEFILNOQ,0.0)	(BCDEFIMNOR,1.73205080757)	(BCDEFIMNOV,2.0)	(BCDEFIMNOZ,2.0)	(BCDEFHIJKQ,2.2360679775)	(BCDEFILMNV,2.44948974278)	(BCDEFIMNRS,2.44948974278)	(BCDEFGIJKQ,2.64575131106)	(ABCDFILNOQ,2.64575131106)	(BCDFGHMNOR,2.64575131106)	(BCDEFHIJKT,2.64575131106)	2
(BCDI,0.0)	(BCDH,1.0)	(BCEI,1.0)	(BCDY,1.0)	(BCDE,1.41421356237)	(BCDX,1.41421356237)	(BCDQ,1.41421356237)	(ACDI,1.41421356237)	(BCEH,1.41421356237)	(BCGH,1.73205080757)	(BCDG,1.73205080757)	5
(BCDH,0.0)	(BCDI,1.0)	(BCDX,1.0)	(BCEH,1.0)	(ACDH,1.41421356237)	(BCEI,1.41421356237)	(BCDY,1.41421356237)	(BCGH,1.41421356237)	(BCDP,1.41421356237)	(BCEJ,1.41421356237)	(BCGJ,1.73205080757)	206
(BCDEG,0.0)	(BCDEF,1.0)	(BCDEW,1.0)	(BCDEK,1.41421356237)	(BCDFG,1.41421356237)	(ACDEG,1.41421356237)	(BCDEI,1.73205080757)	(BCDET,1.73205080757)	(BCDEJ,1.73205080757)	(BCDQW,1.73205080757)	(BCDEQ,1.73205080757)	1425
(BCDEF,0.0)	(BCDEG,1.0)	(BCDEJ,1.41421356237)	(BCDET,1.41421356237)	(BCDEW,1.41421356237)	(BCDFG,1.73205080757)	(BCDGJ,1.73205080757)	(BCDEK,1.73205080757)	(BCDEH,1.73205080757)	(ACDEG,1.73205080757)	(BCEGV,1.73205080757)	98
(BCDW,0.0)	(BCEW,1.0)	(BCDV,1.0)	(BCDG,1.0)	(BCEV,1.41421356237)	(BCEG,1.41421356237)	(ACDW,1.41421356237)	(BCDE,1.41421356237)	(BCDF,1.41421356237)	(BCDQ,1.41421356237)	(BCDP,1.73205080757)	2
(BCDV,0.0)	(BCDF,1.0)	(BCDW,1.0)	(BCEV,1.0)	(BCDG,1.41421356237)	(BCDP,1.41421356237)	(BCEW,1.41421356237)	(BCEG,1.73205080757)	(ACDF,1.73205080757)	(BCDX,1.73205080757)	(BCDQ,1.73205080757)	1
(BCDQ,0.0)	(BCDY,1.0)	(BCEQ,1.0)	(BCDP,1.0)	(BCDI,1.41421356237)	(BCHQ,1.41421356237)	(BCDX,1.41421356237)	(BCDE,1.41421356237)	(BCDW,1.41421356237)	(ACDQ,1.41421356237)	(BCDG,1.73205080757)	6
(BCDP,0.0)	(BCDQ,1.0)	(BCDX,1.0)	(ACDP,1.41421356237)	(BCEQ,1.41421356237)	(BCDH,1.41421356237)	(BCDV,1.41421356237)	(BCDY,1.41421356237)	(BCEV,1.73205080757)	(BCDI,1.73205080757)	(BCDW,1.73205080757)	25
(BCDEQ,0.0)	(BCDGQ,1.0)	(BCDEI,1.41421356237)	(BCDET,1.41421356237)	(BCDEW,1.41421356237)	(BCDGP,1.41421356237)	(BCDEG,1.73205080757)	(BCDEH,1.73205080757)	(BCDEK,1.73205080757)	(BCDHQ,1.73205080757)	(BCDEF,2.0)	4
(BCDEFGIKQ,0.0)	(BCDEFGIJQ,1.0)	(BCDEFGIKT,1.41421356237)	(BCDEFGIKR,1.41421356237)	(BCDEFGIJT,1.73205080757)	(BCDEFGIJR,1.73205080757)	(BCDEFGIKM,1.73205080757)	(BCDEFGIKV,1.73205080757)	(BCDEFGIKZ,1.73205080757)	(BCDEFGIMR,2.0)	(BCDEFGIJM,2.0)	1
(BCDY,0.0)	(BCDX,1.0)	(BCDQ,1.0)	(BCDI,1.0)	(BCEQ,1.41421356237)	(BCDH,1.41421356237)	(BCEI,1.41421356237)	(BCDP,1.41421356237)	(BCDW,1.73205080757)	(ACDI,1.73205080757)	(BCEH,1.73205080757)	1
(BCDX,0.0)	(BCDY,1.0)	(BCDH,1.0)	(BCDP,1.0)	(ACDX,1.41421356237)	(BCDQ,1.41421356237)	(BCEH,1.41421356237)	(BCDI,1.41421356237)	(BCEQ,1.73205080757)	(BCEJ,1.73205080757)	(BCGH,1.73205080757)	14
(BCDEHT,0.0)	(BCDEJT,1.0)	(BCDEHX,1.41421356237)	(BCDEHQ,1.41421356237)	(BCDEKT,1.41421356237)	(BCDEJW,1.73205080757)	(ACDEJT,1.73205080757)	(BCDEJQ,1.73205080757)	(BCDEFT,1.73205080757)	(BCDEHI,2.0)	(BCDFI\,2.0)	30
(ABCDFHIMN,0.0)	(ABCDFILMN,1.73205080757)	(ABCDFHIMX,1.73205080757)	(ABCDFHIMR,1.73205080757)	(ABCDFILMO,2.0)	(ABCDFHIN\,2.0)	(ABCDFGIMN,2.0)	(ABCDFHMNO,2.0)	(ABCDFHIM$,2.0)	(ABCDFHIX\,2.2360679775)	(ABCDFILM\,2.2360679775)	6
(E,0.0)	(A,1.0)	(G,1.0)	(D,1.0)	(C,1.41421356237)	(L,1.41421356237)	(W,1.41421356237)	(Q,1.41421356237)	(I,1.41421356237)	(B,1.73205080757)	(Y,1.73205080757)	85
(ABCDEFGHIKRSZ,0.0)	(ABCDEFGHIJKRS,2.64575131106)	(ABCDEFGHIKLMN,3.16227766017)	(ABCDEFGHIKMNO,3.46410161514)	(ABCDEFGIKLNOQ,3.74165738677)	(ABCDFGHIMNRVX,3.74165738677)	(ABCDEFIKLMNOZ,3.87298334621)	(ABCDEFIKMNORS,3.87298334621)	(ABCDEFHIJKMRS,3.87298334621)	(ABCDFILMNORSX,4.0)	(ABCDEFGIKMNO$,4.0)	1
(BCDFNOQRS,0.0)	(BCDFNOQR$,2.44948974278)	(BCDEFGIRS,2.44948974278)	(BCDFMNORS,2.64575131106)	(BCDEFGKRS,2.64575131106)	(BCDEFKMRS,2.64575131106)	(BCDEFIMRS,2.82842712475)	(BCDEFIKRS,2.82842712475)	(BCDEFGJRS,2.82842712475)	(BCDEFGIVZ,3.0)	(BCDEFIJRS,3.0)	1
(ABCDFHIMX,0.0)	(ABCDFHIMR,1.41421356237)	(ABCDFHIN\,1.73205080757)	(ABCDFHIMN,1.73205080757)	(ABCDFHIX\,2.0)	(ABCDFILM\,2.0)	(ABCDFHIQY,2.0)	(ABCDFIMNX,2.0)	(ABCDFGIMZ,2.2360679775)	(ABCDFIMNZ,2.2360679775)	(ABCDFHIM$,2.2360679775)	1
(BCDEFIMNOZ,0.0)	(BCDEFIMNOR,1.0)	(BCDEFIMNOV,1.41421356237)	(BCDEFILNOQ,2.0)	(BCDFGHMNOR,2.2360679775)	(BCDEFIMNRS,2.44948974278)	(BCDEFILMNV,2.44948974278)	(BCDEFHIJKT,2.64575131106)	(BCDEFHIJKQ,2.64575131106)	(BCDEFGIJKR,2.64575131106)	(BCDEFHIKMV,2.64575131106)	1
(ABCDFIPRU,0.0)	(ABCDFIPSU,1.0)	(ABCDFIPTU,1.41421356237)	(ABCDFIQVW,1.73205080757)	(ABCDFIQRS,1.73205080757)	(ABCDFIQRV,1.73205080757)	(ABCDFIRS\,2.0)	(ABCDFIMPU,2.2360679775)	(ABCDFIRSX,2.2360679775)	(ABCDFHIPU,2.2360679775)	(ABCDFIMRS,2.44948974278)	3
(BCDEFIMNOR,0.0)	(BCDEFIMNOV,1.0)	(BCDEFIMNOZ,1.0)	(BCDEFILNOQ,1.73205080757)	(BCDFGHMNOR,2.0)	(BCDEFIMNRS,2.2360679775)	(BCDEFILMNV,2.2360679775)	(BCDEFHIJKT,2.44948974278)	(BCDEFHIJKQ,2.44948974278)	(BCDEFHIKMV,2.44948974278)	(BCDEFGIJKR,2.44948974278)	1
(BCDFILMNO,0.0)	(ACDFILMNO,1.41421356237)	(ABDFILMNO,1.73205080757)	(BDEFILMNO,2.0)	(BCDFGHMNO,2.0)	(CDEFILMNO,2.2360679775)	(CDFGILMNO,2.44948974278)	(ACDFGIMNO,2.64575131106)	(BCDFILNOQ,2.64575131106)	(BCDFIMNOR,2.82842712475)	(BCDEFIMNO,2.82842712475)	21
(BCDEFHIKLMNOQ,0.0)	(BCDEFIJKLMNOQ,1.73205080757)	(BCDEFIJKLMNOR,2.2360679775)	(BCDEFGIJLMNOQ,2.2360679775)	(BCDEFGHILMNOQ,2.44948974278)	(BCDEFGIKLMNOR,2.44948974278)	(BCDEFGIJLMNOR,2.64575131106)	(BCDEFGIJLMNOV,2.82842712475)	(BCDEFGHILMNOR,2.82842712475)	(BCDEFIJKLMNO$,2.82842712475)	(BCDEFGIKLMNO$,3.0)	1
(ABCDFINORS,0.0)	(ABCDFILMRS,1.41421356237)	(ABCDFIMNRS,1.73205080757)	(ABCDFINQRS,2.0)	(ABCDFMNOPU,2.0)	(ABCDFILOWZ,2.2360679775)	(ABCDFHIMRS,2.2360679775)	(ABCDFHINRS,2.2360679775)	(ABCDFIMNQW,2.44948974278)	(ABCDFILMNR,2.44948974278)	(ABCDFIMNPU,2.44948974278)	1
(BCDEHX,0.0)	(BCDFHX,1.41421356237)	(BCDEHT,1.41421356237)	(BCDEHJ,1.41421356237)	(BCDEHQ,1.41421356237)	(BCDEHI,1.41421356237)	(BCDEJT,1.73205080757)	(BCDFIX,1.73205080757)	(BCDFHZ,1.73205080757)	(BCDEHK,1.73205080757)	(BCDGHJ,1.73205080757)	1
(ABCDFIQVW,0.0)	(ABCDFIQRV,1.41421356237)	(ABCDFIQRS,1.41421356237)	(ABCDFIPTU,1.73205080757)	(ABCDFIPRU,1.73205080757)	(ABCDFIPSU,2.0)	(ABCDFHIRS,2.2360679775)	(ABCDFIMNW,2.2360679775)	(ABCDFIMRS,2.2360679775)	(ABCDFIPUZ,2.44948974278)	(ABCDFIMPU,2.44948974278)	1
(ABCDEIT,0.0)	(ABCDEHT,1.0)	(ABCDEKT,1.0)	(ABCDEHV,1.41421356237)	(ABCDGHT,1.41421356237)	(ABCDEJT,1.41421356237)	(ABCDFIT,1.41421356237)	(ABCDGHV,1.73205080757)	(ABCDEHQ,1.73205080757)	(ABCDEHW,1.73205080757)	(ABCDGHP,1.73205080757)	2
(BCDEFGHJK,0.0)	(BCDEFGIJK,1.0)	(BCDEFGHIK,1.41421356237)	(BCDEFGHIJ,1.73205080757)	(BCDEFGIJM,1.73205080757)	(BCDEFGIJZ,1.73205080757)	(ACDEFGIJK,1.73205080757)	(BCDEFGHIZ,2.0)	(BCDEFGIJR,2.0)	(BCDEFGIJQ,2.0)	(BCDEFGMNO,2.0)	2
(CDEGIK,0.0)	(CDEFIK,1.0)	(BDEFIK,1.41421356237)	(CDEGHJ,1.41421356237)	(CDEGJK,1.41421356237)	(CDEFIJ,1.41421356237)	(CDEFIM,1.73205080757)	(CDEFHI,1.73205080757)	(CDEFGK,2.0)	(CDFGIM,2.0)	(CDEFGI,2.2360679775)	1
(BCDEFGHJT,0.0)	(BCDEFGIJT,1.0)	(BCDEFGIKT,1.41421356237)	(BCDEFGHIT,1.41421356237)	(BCDEFGIJV,1.41421356237)	(BCDEFGIJQ,1.73205080757)	(BCDEFGIKV,1.73205080757)	(BCDEFGIJR,1.73205080757)	(BCDEFGIJZ,2.0)	(BCDEFGIKQ,2.0)	(BCDEFGIJM,2.0)	1
(BCDEFGIKLMNOQW,0.0)	(BCDEFGIKLMNORS,1.73205080757)	(BCDEFGIKLMNOQ$,2.2360679775)	(BCDEFGIJKLNOQW,2.2360679775)	(BCDEFGHILMNORS,2.2360679775)	(BCDEFIJKLMNORS,2.82842712475)	(ABCDFGHILMNOPU,3.31662479036)	(ABCDEFIKLMNOQV,3.31662479036)	(ABCDEFIKLMNORS,3.60555127546)	(ABCDEFIKLMNORV,3.60555127546)	(BCDEFGHIJLMNOR,3.74165738677)	1
(BCDEFGIKLMNOQ$,0.0)	(BCDEFGIKLMNOQW,2.2360679775)	(BCDEFGIKLMNORS,2.82842712475)	(BCDEFGHILMNORS,3.16227766017)	(BCDEFGIJKLNOQW,3.16227766017)	(BCDEFGHIJLMNO$,3.46410161514)	(BCDEFGHIKLMNO$,3.60555127546)	(BCDEFIJKLMNORS,3.60555127546)	(ABCDFGHILMNOPU,3.74165738677)	(ABCDEFIKLMNOQV,3.74165738677)	(BCDEFGIJLMNOQ,3.87298334621)	1
(CDEFHIKM,0.0)	(CDEFIJKM,1.73205080757)	(CDEFHIRS,2.64575131106)	(CDEFGIJK,2.64575131106)	(CDEFGHJK,2.82842712475)	(ACDFHIMN,3.0)	(BCDFHMNO,3.0)	(ACDFIMNO,3.16227766017)	(ABCDHIOQ,3.16227766017)	(BCDFIMNO,3.16227766017)	(BCDEFIKM,3.16227766017)	1
(ABCDFILMNORS$,0.0)	(ABCDFILMNOQX$,2.2360679775)	(ABCDFILMNORSX,2.2360679775)	(ABCDFGIMNORS$,2.2360679775)	(ABCDFILMNOPUV,2.64575131106)	(ABCDFILMNOQRW,2.82842712475)	(ABCDFILMNOPTU,2.82842712475)	(ABCDFILMNOQWX,2.82842712475)	(ABCDFILMNOQRS,3.0)	(ABCDFILMNOQVW,3.0)	(BCDEFILMNORSV,3.31662479036)	1
(CDEFGILMN,0.0)	(CDEFGILNO,1.73205080757)	(CDEFGIJKM,2.44948974278)	(ABCDFILMN,2.64575131106)	(BCDEFILMN,2.82842712475)	(ABCDFILMO,2.82842712475)	(CDEFILMNO,3.0)	(CDEFIMNOR,3.0)	(ABCDFILM\,3.0)	(ACDFGIMNO,3.0)	(BCDFGHMNO,3.16227766017)	1
(ABDFMRS,0.0)	(ACDFIRS,1.41421356237)	(BCDFMRS,1.73205080757)	(BCDFIRS,2.0)	(ABCDERS,2.2360679775)	(ABCDIRS,2.2360679775)	(ACDFIQW,2.2360679775)	(ACDFIPU,2.2360679775)	(BCDFGRS,2.2360679775)	(BCDFHRS,2.2360679775)	(BCDEKRS,2.64575131106)	1
(ABCDFGHIMNO,0.0)	(ABCDFGHLMNO,1.41421356237)	(ABCDFGILMNO,1.73205080757)	(ABCDEFIKMNO,2.2360679775)	(ABCDEFIKLNO,2.44948974278)	(ABCDFGIMNOW,2.64575131106)	(ABCDFHILMNO,2.64575131106)	(BCDEFGHIMNO,2.64575131106)	(ABCDFGIMNOZ,2.82842712475)	(ABCDEFHIKMN,2.82842712475)	(ABCDFGIMNOV,2.82842712475)	6
(ABCDFIMNORV,0.0)	(ABCDFIMNORZ,1.41421356237)	(ABCDFIMNOQV,1.41421356237)	(ABCDFIMNORS,1.41421356237)	(ABCDFIMNOQW,1.73205080757)	(ABCDFILNOQV,1.73205080757)	(ABCDFILNORS,1.73205080757)	(ABCDFIMNORX,1.73205080757)	(ABCDFIMNOPU,1.73205080757)	(ABCDFIMNOQZ,2.0)	(ABCDFILMNRS,2.44948974278)	1
(ABCDFIMNORS,0.0)	(ABCDFILNORS,1.0)	(ABCDFIMNORV,1.41421356237)	(ABCDFIMNORZ,1.41421356237)	(ABCDFIMNOQW,1.73205080757)	(ABCDFIMNORX,1.73205080757)	(ABCDFIMNOPU,1.73205080757)	(ABCDFIMNOQV,2.0)	(ABCDFIMNOQZ,2.0)	(ABCDFILMNRS,2.0)	(ABCDFILNOQV,2.2360679775)	11
(ABCDFIMNORX,0.0)	(ABCDFIMNORZ,1.0)	(ABCDFIMNORV,1.73205080757)	(ABCDFIMNOQZ,1.73205080757)	(ABCDFIMNORS,1.73205080757)	(ABCDFILNORS,2.0)	(ABCDFIMNOPU,2.0)	(ABCDFIMNOQV,2.2360679775)	(ABCDFIMNOQW,2.44948974278)	(ABCDFILNOQV,2.44948974278)	(ABCDFILMNRS,2.64575131106)	1
(ABCDFIMNORZ,0.0)	(ABCDFIMNORX,1.0)	(ABCDFIMNOQZ,1.41421356237)	(ABCDFIMNORS,1.41421356237)	(ABCDFIMNORV,1.41421356237)	(ABCDFILNORS,1.73205080757)	(ABCDFIMNOQV,2.0)	(ABCDFILNOQV,2.2360679775)	(ABCDFIMNOPU,2.2360679775)	(ABCDFIMNOQW,2.2360679775)	(ABCDFILMNRS,2.44948974278)	2
(ABCDFIMNQW,0.0)	(ABCDFIMNPU,1.41421356237)	(ABCDFIMNRS,1.73205080757)	(ABCDFHINPU,2.0)	(ABCDFIMNOW,2.0)	(ABCDFIMNOV,2.2360679775)	(ABCDFHINRS,2.2360679775)	(ABCDFGINPU,2.44948974278)	(ABCDFHIMPU,2.44948974278)	(ABCDFINORS,2.44948974278)	(ABCDFMNOPU,2.44948974278)	1
(BCDEFGHIKM,0.0)	(BCDEFGHIKQ,1.73205080757)	(BCDEFGHIJK,1.73205080757)	(BCDEFGHIJT,2.0)	(BCDEFGHMNO,2.0)	(BCDEFGHIKR,2.2360679775)	(BCDEFGHJKT,2.2360679775)	(BCDEFGIMNO,2.2360679775)	(BCDEFGHJKW,2.2360679775)	(BCDEFGIJKT,2.44948974278)	(BCDEFGIJKQ,2.44948974278)	1
(ABCDEFGJK,0.0)	(ABCDEFGHK,1.0)	(ABCDEFGIK,1.41421356237)	(ABCDEFIJK,1.73205080757)	(ABCDEFGKZ,1.73205080757)	(ABCDEFHJK,2.0)	(ABCDEGHJK,2.2360679775)	(ABCDEFIKM,2.44948974278)	(ABCDEFIKN,2.44948974278)	(ABCDEFIKZ,2.44948974278)	(ABCDEFHIK,2.44948974278)	4
(BCDEFGILMNO,0.0)	(BCDEFGHJMNO,1.73205080757)	(BCDEFGIKMNO,1.73205080757)	(BCDEFGHIMNO,1.73205080757)	(BCDEFIKLMNO,2.0)	(BCDEFGIKLNO,2.0)	(BCDEFHILMNO,2.0)	(BCDEGHILMNO,2.2360679775)	(BCDEFIJLMNO,2.2360679775)	(BCDEFHIJMNO,2.44948974278)	(ACDEFIKLMNO,2.44948974278)	50
(ABFI,0.0)	(ACFI,1.0)	(ABCI,1.41421356237)	(ACDI,1.41421356237)	(ADFI,1.41421356237)	(ABDE,1.73205080757)	(ACGH,1.73205080757)	(ABCH,1.73205080757)	(CDFI,1.73205080757)	(ACDH,1.73205080757)	(ABDP,2.0)	2
(BCGJQ,0.0)	(BCEJQ,1.0)	(BCEHQ,1.41421356237)	(BCDHQ,1.73205080757)	(BCDHP,2.0)	(BCEHW,2.0)	(BCGHJ,2.2360679775)	(BCDHX,2.2360679775)	(BCDGQ,2.2360679775)	(ABCHQ,2.2360679775)	(BCEIR,2.2360679775)	1
